ID,Name,Category,Price
942,Item-942,Food,352.83
943,Item-943,Sports,498.66
944,Item-944,Clothing,42.94
945,Item-945,Books,317.63
946,Item-946,Books,397.06
947,Item-947,Clothing,71.32
948,Item-948,Sports,184.71
949,Item-949,Home,356.56
950,Item-950,Home,443.12
951,Item-951,Food,127.22
952,Item-952,Sports,437.62
953,Item-953,Electronics,453.33
954,Item-954,Food,372.9
955,Item-955,Sports,345.6
956,Item-956,Home,298.98
957,Item-957,Clothing,11.35
958,Item-958,Electronics,477.89
959,Item-959,Books,163.35
960,Item-960,Sports,267.66
961,Item-961,Books,58.19
962,Item-962,Food,191.84
963,Item-963,Clothing,293.98
964,Item-964,Clothing,97.07
965,Item-965,Electronics,223.55
966,Item-966,Clothing,492.66
967,Item-967,Books,80.59
968,Item-968,Toys,224.75
969,Item-969,Books,182.07
970,Item-970,Electronics,61.77
971,Item-971,Books,296.8
972,Item-972,Food,105.74
973,Item-973,Toys,155.63
974,Item-974,Toys,143.7
975,Item-975,Sports,82.38
976,Item-976,Books,31.43
977,Item-977,Sports,136.0
978,Item-978,Toys,93.56
979,Item-979,Food,146.84
980,Item-980,Food,454.67
981,Item-981,Clothing,228.11
982,Item-982,Books,257.76
983,Item-983,Electronics,89.08
984,Item-984,Clothing,54.46
985,Item-985,Home,340.03
986,Item-986,Home,185.05
987,Item-987,Food,135.43
988,Item-988,Toys,78.85
989,Item-989,Books,412.86
990,Item-990,Electronics,229.95
991,Item-991,Clothing,80.27
992,Item-992,Toys,61.76
993,Item-993,Toys,467.48
994,Item-994,Books,80.27
995,Item-995,Electronics,460.69
996,Item-996,Food,337.29
997,Item-997,Books,380.12
998,Item-998,Books,65.47
999,Item-999,Sports,129.5
1000,Item-1000,Sports,221.15
1001,Item-1001,Clothing,149.79
1002,Item-1002,Books,153.38
1003,Item-1003,Electronics,23.26
1004,Item-1004,Books,225.72
1005,Item-1005,Clothing,39.32
1006,Item-1006,Books,458.35
1007,Item-1007,Home,407.45
1008,Item-1008,Food,388.03
1009,Item-1009,Food,157.66
1010,Item-1010,Electronics,269.72
1011,Item-1011,Clothing,444.01
1012,Item-1012,Home,140.88
1013,Item-1013,Clothing,255.13
1014,Item-1014,Electronics,482.42
1015,Item-1015,Sports,311.68
1016,Item-1016,Toys,257.8
1017,Item-1017,Home,287.35
1018,Item-1018,Food,57.79
1019,Item-1019,Electronics,467.01
1020,Item-1020,Clothing,263.12
1021,Item-1021,Food,440.58
1022,Item-1022,Food,67.64
1023,Item-1023,Food,482.88
1024,Item-1024,Sports,122.88
1025,Item-1025,Sports,171.87
1026,Item-1026,Clothing,471.1
1027,Item-1027,Food,125.88
1028,Item-1028,Sports,432.56
1029,Item-1029,Books,242.8
1030,Item-1030,Electronics,64.31
1031,Item-1031,Electronics,178.43
1032,Item-1032,Toys,57.52
1033,Item-1033,Toys,378.66
1034,Item-1034,Books,223.94
1035,Item-1035,Home,295.17
1036,Item-1036,Books,268.79
1037,Item-1037,Books,377.03
1038,Item-1038,Toys,106.08
1039,Item-1039,Food,27.79
1040,Item-1040,Sports,137.07
1041,Item-1041,Sports,198.72
1042,Item-1042,Books,90.56
1043,Item-1043,Electronics,101.62
1044,Item-1044,Books,391.3
1045,Item-1045,Electronics,303.44
1046,Item-1046,Electronics,234.74
1047,Item-1047,Clothing,489.44
1048,Item-1048,Toys,251.04
1049,Item-1049,Books,294.96
1050,Item-1050,Books,72.43
1051,Item-1051,Food,298.65
1052,Item-1052,Food,43.67
1053,Item-1053,Food,73.3
1054,Item-1054,Clothing,428.84
1055,Item-1055,Clothing,441.22
1056,Item-1056,Toys,110.77
1057,Item-1057,Electronics,204.97
1058,Item-1058,Food,466.37
1059,Item-1059,Clothing,209.63
1060,Item-1060,Clothing,127.83
1061,Item-1061,Electronics,424.09
1062,Item-1062,Clothing,410.86
1063,Item-1063,Toys,308.77
1064,Item-1064,Sports,460.52
1065,Item-1065,Books,91.52
1066,Item-1066,Home,351.86
1067,Item-1067,Electronics,467.97
1068,Item-1068,Toys,458.03
1069,Item-1069,Sports,80.48
1070,Item-1070,Books,147.66
1071,Item-1071,Home,119.96
1072,Item-1072,Books,374.28
1073,Item-1073,Clothing,249.3
1074,Item-1074,Electronics,397.95
1075,Item-1075,Toys,289.04
1076,Item-1076,Food,163.99
1077,Item-1077,Food,413.17
1078,Item-1078,Toys,20.02
1079,Item-1079,Electronics,315.92
1080,Item-1080,Electronics,142.01
1081,Item-1081,Sports,435.93
1082,Item-1082,Clothing,18.29
1083,Item-1083,Sports,82.27
1084,Item-1084,Clothing,426.85
1085,Item-1085,Food,57.67
1086,Item-1086,Clothing,377.3
1087,Item-1087,Food,367.05
1088,Item-1088,Books,410.56
1089,Item-1089,Electronics,483.59
1090,Item-1090,Books,52.58
1091,Item-1091,Books,371.71
1092,Item-1092,Toys,337.53
1093,Item-1093,Toys,74.07
1094,Item-1094,Food,211.35
1095,Item-1095,Electronics,110.07
1096,Item-1096,Books,204.27
1097,Item-1097,Sports,478.94
1098,Item-1098,Food,182.73
1099,Item-1099,Electronics,288.43
1100,Item-1100,Clothing,499.19
1101,Item-1101,Electronics,40.41
1102,Item-1102,Sports,188.67
1103,Item-1103,Sports,84.27
1104,Item-1104,Home,318.18
1105,Item-1105,Sports,187.58
1106,Item-1106,Home,194.69
1107,Item-1107,Books,100.35
1108,Item-1108,Home,143.77
1109,Item-1109,Electronics,74.58
1110,Item-1110,Clothing,407.43
1111,Item-1111,Electronics,273.35
1112,Item-1112,Toys,328.13
1113,Item-1113,Food,400.23
1114,Item-1114,Toys,471.84
1115,Item-1115,Sports,107.52
1116,Item-1116,Food,467.5
1117,Item-1117,Food,395.65
1118,Item-1118,Clothing,402.65
1119,Item-1119,Toys,261.55
1120,Item-1120,Electronics,350.57
1121,Item-1121,Books,212.11
1122,Item-1122,Home,400.39
1123,Item-1123,Home,290.18
1124,Item-1124,Food,400.8
1125,Item-1125,Electronics,19.98
1126,Item-1126,Toys,358.36
1127,Item-1127,Sports,84.16
1128,Item-1128,Clothing,125.25
1129,Item-1129,Food,142.31
1130,Item-1130,Toys,106.18
1131,Item-1131,Electronics,258.91
1132,Item-1132,Electronics,72.78
1133,Item-1133,Home,307.28
1134,Item-1134,Electronics,199.55
1135,Item-1135,Sports,101.39
1136,Item-1136,Clothing,58.67
1137,Item-1137,Home,35.74
1138,Item-1138,Toys,177.95
1139,Item-1139,Home,154.23
1140,Item-1140,Books,481.94
1141,Item-1141,Toys,277.82
1142,Item-1142,Toys,420.1
1143,Item-1143,Clothing,62.02
1144,Item-1144,Toys,144.11
1145,Item-1145,Books,172.33
1146,Item-1146,Food,483.34
1147,Item-1147,Food,176.9
1148,Item-1148,Toys,95.01
1149,Item-1149,Toys,298.37
1150,Item-1150,Sports,404.26
1151,Item-1151,Toys,498.64
1152,Item-1152,Sports,458.22
1153,Item-1153,Books,155.13
1154,Item-1154,Electronics,193.36
1155,Item-1155,Electronics,476.29
1156,Item-1156,Electronics,285.51
1157,Item-1157,Books,277.16
1158,Item-1158,Books,366.09
1159,Item-1159,Food,37.42
1160,Item-1160,Sports,97.0
1161,Item-1161,Food,244.61
1162,Item-1162,Books,25.02
1163,Item-1163,Electronics,103.18
1164,Item-1164,Books,142.03
1165,Item-1165,Books,269.42
1166,Item-1166,Sports,121.25
1167,Item-1167,Electronics,107.12
1168,Item-1168,Toys,489.96
1169,Item-1169,Books,250.73
1170,Item-1170,Home,474.46
1171,Item-1171,Sports,73.63
1172,Item-1172,Electronics,371.21
1173,Item-1173,Sports,410.62
1174,Item-1174,Electronics,401.17
1175,Item-1175,Food,47.73
1176,Item-1176,Sports,348.04
1177,Item-1177,Home,435.4
1178,Item-1178,Food,456.5
1179,Item-1179,Toys,77.75
1180,Item-1180,Clothing,194.08
1181,Item-1181,Food,273.99
1182,Item-1182,Books,401.79
1183,Item-1183,Electronics,453.45
1184,Item-1184,Electronics,303.32
1185,Item-1185,Food,375.99
1186,Item-1186,Books,113.08
1187,Item-1187,Food,439.02
1188,Item-1188,Home,203.88
1189,Item-1189,Home,493.61
1190,Item-1190,Sports,363.11
1191,Item-1191,Sports,257.32
1192,Item-1192,Clothing,315.12
1193,Item-1193,Clothing,30.49
1194,Item-1194,Books,227.39
1195,Item-1195,Electronics,410.44
1196,Item-1196,Clothing,404.4
1197,Item-1197,Toys,173.65
1198,Item-1198,Sports,354.17
1199,Item-1199,Home,16.87
1200,Item-1200,Home,282.73
1201,Item-1201,Food,426.26
1202,Item-1202,Food,98.59
1203,Item-1203,Sports,24.9
1204,Item-1204,Clothing,14.77
1205,Item-1205,Toys,206.27
1206,Item-1206,Sports,315.56
1207,Item-1207,Electronics,468.62
1208,Item-1208,Toys,355.61
1209,Item-1209,Books,76.02
1210,Item-1210,Books,22.54
1211,Item-1211,Home,169.35
1212,Item-1212,Home,295.61
1213,Item-1213,Clothing,185.58
1214,Item-1214,Books,399.6
1215,Item-1215,Books,140.12
1216,Item-1216,Clothing,385.82
1217,Item-1217,Electronics,18.16
1218,Item-1218,Home,208.51
1219,Item-1219,Sports,300.3
1220,Item-1220,Books,34.22
1221,Item-1221,Sports,331.67
1222,Item-1222,Clothing,340.44
1223,Item-1223,Electronics,204.31
1224,Item-1224,Food,396.97
1225,Item-1225,Home,361.27
1226,Item-1226,Sports,403.7
1227,Item-1227,Toys,18.69
1228,Item-1228,Food,90.62
1229,Item-1229,Books,71.28
1230,Item-1230,Books,167.75
1231,Item-1231,Electronics,442.48
1232,Item-1232,Clothing,499.33
1233,Item-1233,Sports,380.35
1234,Item-1234,Electronics,446.81
1235,Item-1235,Sports,115.35
1236,Item-1236,Books,381.61
1237,Item-1237,Sports,209.92
1238,Item-1238,Electronics,58.21
1239,Item-1239,Home,46.74
1240,Item-1240,Books,293.93
1241,Item-1241,Books,54.74
1242,Item-1242,Books,131.47
1243,Item-1243,Food,172.09
1244,Item-1244,Electronics,67.62
1245,Item-1245,Toys,172.93
1246,Item-1246,Food,75.62
1247,Item-1247,Books,270.14
1248,Item-1248,Sports,368.26
1249,Item-1249,Food,445.26
1250,Item-1250,Sports,245.89
1251,Item-1251,Toys,298.61
1252,Item-1252,Toys,318.69
1253,Item-1253,Books,313.76
1254,Item-1254,Electronics,386.39
1255,Item-1255,Home,274.2
1256,Item-1256,Books,459.03
1257,Item-1257,Home,375.64
1258,Item-1258,Sports,304.44
1259,Item-1259,Clothing,115.16
1260,Item-1260,Books,220.44
1261,Item-1261,Food,30.49
1262,Item-1262,Food,35.56
1263,Item-1263,Toys,310.97
1264,Item-1264,Clothing,23.65
1265,Item-1265,Electronics,70.28
1266,Item-1266,Electronics,128.46
1267,Item-1267,Books,292.25
1268,Item-1268,Books,193.92
1269,Item-1269,Toys,194.67
1270,Item-1270,Home,31.64
1271,Item-1271,Books,366.46
1272,Item-1272,Toys,138.11
1273,Item-1273,Books,359.3
1274,Item-1274,Food,338.15
1275,Item-1275,Books,431.73
1276,Item-1276,Toys,368.68
1277,Item-1277,Toys,297.45
1278,Item-1278,Sports,479.74
1279,Item-1279,Food,176.04
1280,Item-1280,Toys,99.73
1281,Item-1281,Electronics,446.55
1282,Item-1282,Toys,357.17
1283,Item-1283,Electronics,265.23
1284,Item-1284,Electronics,187.29
1285,Item-1285,Clothing,25.31
1286,Item-1286,Books,278.52
1287,Item-1287,Toys,303.96
1288,Item-1288,Books,375.99
1289,Item-1289,Home,87.53
1290,Item-1290,Electronics,353.52
1291,Item-1291,Sports,188.69
1292,Item-1292,Electronics,67.0
1293,Item-1293,Clothing,216.99
1294,Item-1294,Sports,387.26
1295,Item-1295,Toys,191.69
1296,Item-1296,Electronics,349.99
1297,Item-1297,Electronics,168.5
1298,Item-1298,Toys,239.37
1299,Item-1299,Home,485.03
1300,Item-1300,Toys,288.95
1301,Item-1301,Electronics,59.81
1302,Item-1302,Food,237.11
1303,Item-1303,Toys,406.61
1304,Item-1304,Food,191.09
1305,Item-1305,Electronics,233.74
1306,Item-1306,Toys,447.48
1307,Item-1307,Food,82.27
1308,Item-1308,Clothing,365.78
1309,Item-1309,Sports,159.34
1310,Item-1310,Clothing,321.71
1311,Item-1311,Electronics,241.14
1312,Item-1312,Food,192.34
1313,Item-1313,Home,120.87
1314,Item-1314,Sports,286.85
1315,Item-1315,Books,177.0
1316,Item-1316,Home,318.21
1317,Item-1317,Clothing,453.84
1318,Item-1318,Food,117.14
1319,Item-1319,Home,474.6
1320,Item-1320,Sports,492.72
1321,Item-1321,Food,281.47
1322,Item-1322,Toys,223.43
1323,Item-1323,Books,399.98
1324,Item-1324,Books,422.33
1325,Item-1325,Books,406.53
1326,Item-1326,Clothing,364.27
1327,Item-1327,Toys,76.44
1328,Item-1328,Home,498.26
1329,Item-1329,Sports,217.86
1330,Item-1330,Sports,457.68
1331,Item-1331,Toys,51.15
1332,Item-1332,Food,271.95
1333,Item-1333,Home,438.47
1334,Item-1334,Books,278.8
1335,Item-1335,Electronics,101.11
1336,Item-1336,Toys,81.32
1337,Item-1337,Electronics,120.38
1338,Item-1338,Home,81.87
1339,Item-1339,Home,269.94
1340,Item-1340,Home,395.31
1341,Item-1341,Books,58.27
1342,Item-1342,Books,363.0
1343,Item-1343,Clothing,132.28
1344,Item-1344,Clothing,128.38
1345,Item-1345,Sports,375.73
1346,Item-1346,Electronics,153.16
1347,Item-1347,Home,184.47
1348,Item-1348,Sports,342.65
1349,Item-1349,Clothing,456.87
1350,Item-1350,Clothing,242.32
1351,Item-1351,Sports,128.14
1352,Item-1352,Sports,380.7
1353,Item-1353,Electronics,189.99
1354,Item-1354,Clothing,274.77
1355,Item-1355,Food,62.54
1356,Item-1356,Toys,405.74
1357,Item-1357,Sports,202.9
1358,Item-1358,Food,163.89
1359,Item-1359,Home,42.95
1360,Item-1360,Home,446.31
1361,Item-1361,Home,128.19
1362,Item-1362,Toys,229.1
1363,Item-1363,Food,308.45
1364,Item-1364,Books,453.2
1365,Item-1365,Sports,487.56
1366,Item-1366,Food,262.86
1367,Item-1367,Electronics,356.87
1368,Item-1368,Home,250.51
1369,Item-1369,Home,237.05
1370,Item-1370,Home,352.01
1371,Item-1371,Food,58.56
1372,Item-1372,Sports,223.53
1373,Item-1373,Sports,408.21
1374,Item-1374,Toys,479.73
1375,Item-1375,Food,400.3
1376,Item-1376,Sports,425.74
1377,Item-1377,Clothing,250.52
1378,Item-1378,Clothing,484.38
1379,Item-1379,Home,82.81
1380,Item-1380,Books,63.7
1381,Item-1381,Home,203.74
1382,Item-1382,Home,377.25
1383,Item-1383,Clothing,50.67
1384,Item-1384,Food,14.33
1385,Item-1385,Food,443.05
1386,Item-1386,Food,453.55
1387,Item-1387,Toys,386.93
1388,Item-1388,Sports,41.42
1389,Item-1389,Toys,318.57
1390,Item-1390,Food,145.82
1391,Item-1391,Books,310.21
1392,Item-1392,Sports,396.49
1393,Item-1393,Food,113.27
1394,Item-1394,Clothing,170.4
1395,Item-1395,Clothing,216.25
1396,Item-1396,Home,95.84
1397,Item-1397,Clothing,317.42
1398,Item-1398,Home,157.41
1399,Item-1399,Toys,447.94
1400,Item-1400,Electronics,29.62
1401,Item-1401,Toys,72.82
1402,Item-1402,Books,341.9
1403,Item-1403,Books,420.03
1404,Item-1404,Clothing,484.81
1405,Item-1405,Food,258.82
1406,Item-1406,Toys,162.3
1407,Item-1407,Books,285.37
1408,Item-1408,Books,451.47
1409,Item-1409,Books,178.29
1410,Item-1410,Books,297.6
1411,Item-1411,Home,358.4
1412,Item-1412,Electronics,373.12
1413,Item-1413,Food,376.39
1414,Item-1414,Books,90.68
1415,Item-1415,Electronics,101.94
1416,Item-1416,Home,276.01
1417,Item-1417,Food,422.36
1418,Item-1418,Clothing,75.81
1419,Item-1419,Books,447.89
1420,Item-1420,Clothing,407.7
1421,Item-1421,Food,396.56
1422,Item-1422,Home,48.94
1423,Item-1423,Electronics,206.1
1424,Item-1424,Home,245.61
1425,Item-1425,Electronics,416.38
1426,Item-1426,Food,393.73
1427,Item-1427,Home,31.68
1428,Item-1428,Sports,446.51
1429,Item-1429,Food,285.04
1430,Item-1430,Home,111.92
1431,Item-1431,Home,118.3
1432,Item-1432,Home,467.78
1433,Item-1433,Books,260.91
1434,Item-1434,Food,361.56
1435,Item-1435,Toys,173.42
1436,Item-1436,Sports,136.46
1437,Item-1437,Books,184.27
1438,Item-1438,Sports,20.42
1439,Item-1439,Toys,494.74
1440,Item-1440,Books,346.69
1441,Item-1441,Sports,177.71
1442,Item-1442,Electronics,403.38
1443,Item-1443,Toys,469.96
1444,Item-1444,Clothing,359.0
1445,Item-1445,Sports,481.03
1446,Item-1446,Sports,178.85
1447,Item-1447,Books,374.94
1448,Item-1448,Books,67.69
1449,Item-1449,Toys,61.89
1450,Item-1450,Electronics,157.3
1451,Item-1451,Food,104.4
1452,Item-1452,Electronics,113.06
1453,Item-1453,Toys,485.48
1454,Item-1454,Clothing,424.84
1455,Item-1455,Home,496.9
1456,Item-1456,Clothing,105.28
1457,Item-1457,Home,210.22
1458,Item-1458,Clothing,165.83
1459,Item-1459,Toys,360.56
1460,Item-1460,Clothing,45.67
1461,Item-1461,Clothing,221.28
1462,Item-1462,Sports,383.32
1463,Item-1463,Clothing,350.73
1464,Item-1464,Food,21.09
1465,Item-1465,Clothing,87.09
1466,Item-1466,Clothing,379.7
1467,Item-1467,Sports,38.83
1468,Item-1468,Food,197.11
1469,Item-1469,Toys,66.99
1470,Item-1470,Books,342.7
1471,Item-1471,Home,344.66
1472,Item-1472,Sports,496.28
1473,Item-1473,Books,170.45
1474,Item-1474,Books,105.83
1475,Item-1475,Home,375.09
1476,Item-1476,Sports,249.66
1477,Item-1477,Food,489.28
1478,Item-1478,Sports,209.44
1479,Item-1479,Clothing,183.97
1480,Item-1480,Clothing,110.27
1481,Item-1481,Food,338.59
1482,Item-1482,Home,234.93
1483,Item-1483,Toys,252.3
1484,Item-1484,Clothing,142.97
1485,Item-1485,Home,199.13
1486,Item-1486,Books,295.76
1487,Item-1487,Clothing,27.89
1488,Item-1488,Food,139.38
1489,Item-1489,Home,101.7
1490,Item-1490,Home,458.37
1491,Item-1491,Food,139.56
1492,Item-1492,Sports,182.54
1493,Item-1493,Electronics,438.15
1494,Item-1494,Books,88.23
1495,Item-1495,Clothing,428.72
1496,Item-1496,Home,348.2
1497,Item-1497,Clothing,45.75
1498,Item-1498,Clothing,240.91
1499,Item-1499,Electronics,416.79
1500,Item-1500,Electronics,307.73
1501,Item-1501,Sports,43.72
1502,Item-1502,Sports,334.0
1503,Item-1503,Home,385.55
1504,Item-1504,Books,214.06
1505,Item-1505,Home,432.25
1506,Item-1506,Clothing,147.69
1507,Item-1507,Toys,344.02
1508,Item-1508,Home,285.83
1509,Item-1509,Electronics,53.21
1510,Item-1510,Electronics,138.15
1511,Item-1511,Food,16.69
1512,Item-1512,Home,122.91
1513,Item-1513,Electronics,347.13
1514,Item-1514,Home,355.24
1515,Item-1515,Clothing,186.19
1516,Item-1516,Books,140.16
1517,Item-1517,Sports,419.27
1518,Item-1518,Clothing,333.31
1519,Item-1519,Sports,393.4
1520,Item-1520,Electronics,223.58
1521,Item-1521,Clothing,101.71
1522,Item-1522,Home,149.59
1523,Item-1523,Home,460.64
1524,Item-1524,Sports,450.35
1525,Item-1525,Books,407.54
1526,Item-1526,Toys,150.99
1527,Item-1527,Home,85.17
1528,Item-1528,Sports,359.19
1529,Item-1529,Sports,114.69
1530,Item-1530,Sports,146.24
1531,Item-1531,Clothing,29.7
1532,Item-1532,Electronics,246.33
1533,Item-1533,Electronics,290.1
1534,Item-1534,Home,66.82
1535,Item-1535,Books,38.64
1536,Item-1536,Toys,193.64
1537,Item-1537,Toys,134.13
1538,Item-1538,Home,196.21
1539,Item-1539,Clothing,265.89
1540,Item-1540,Sports,189.79
1541,Item-1541,Books,481.67
1542,Item-1542,Sports,17.5
1543,Item-1543,Sports,343.51
1544,Item-1544,Electronics,70.87
1545,Item-1545,Sports,483.63
1546,Item-1546,Books,219.81
1547,Item-1547,Home,19.91
1548,Item-1548,Books,387.76
1549,Item-1549,Toys,478.36
1550,Item-1550,Home,375.61
1551,Item-1551,Books,50.52
1552,Item-1552,Toys,19.76
1553,Item-1553,Sports,413.65
1554,Item-1554,Toys,184.19
1555,Item-1555,Books,196.17
1556,Item-1556,Books,54.66
1557,Item-1557,Home,308.56
1558,Item-1558,Electronics,93.58
1559,Item-1559,Toys,382.08
1560,Item-1560,Food,286.05
1561,Item-1561,Clothing,140.1
1562,Item-1562,Home,141.39
1563,Item-1563,Electronics,430.02
1564,Item-1564,Food,376.78
1565,Item-1565,Toys,220.97
1566,Item-1566,Clothing,262.46
1567,Item-1567,Books,479.24
1568,Item-1568,Toys,195.29
1569,Item-1569,Sports,104.27
1570,Item-1570,Clothing,415.45
1571,Item-1571,Food,404.77
1572,Item-1572,Electronics,23.48
1573,Item-1573,Sports,317.05
1574,Item-1574,Clothing,435.26
1575,Item-1575,Books,496.04
1576,Item-1576,Books,372.7
1577,Item-1577,Clothing,190.55
1578,Item-1578,Sports,361.36
1579,Item-1579,Toys,247.09
1580,Item-1580,Electronics,214.77
1581,Item-1581,Books,182.82
1582,Item-1582,Electronics,470.81
1583,Item-1583,Books,233.82
1584,Item-1584,Books,175.66
1585,Item-1585,Food,376.1
1586,Item-1586,Home,468.76
1587,Item-1587,Toys,108.03
1588,Item-1588,Books,146.35
1589,Item-1589,Home,139.79
1590,Item-1590,Electronics,483.44
1591,Item-1591,Clothing,476.24
1592,Item-1592,Home,327.15
1593,Item-1593,Clothing,321.69
1594,Item-1594,Sports,226.33
1595,Item-1595,Sports,141.09
1596,Item-1596,Toys,222.35
1597,Item-1597,Sports,288.03
1598,Item-1598,Food,252.19
1599,Item-1599,Sports,54.75
1600,Item-1600,Electronics,238.01
1601,Item-1601,Food,463.84
1602,Item-1602,Toys,288.5
1603,Item-1603,Electronics,466.97
1604,Item-1604,Electronics,245.99
1605,Item-1605,Toys,327.78
1606,Item-1606,Toys,107.7
1607,Item-1607,Toys,350.47
1608,Item-1608,Clothing,38.49
1609,Item-1609,Electronics,277.68
1610,Item-1610,Toys,117.66
1611,Item-1611,Toys,437.21
1612,Item-1612,Books,12.05
1613,Item-1613,Food,281.9
1614,Item-1614,Clothing,205.14
1615,Item-1615,Toys,109.34
1616,Item-1616,Home,79.09
1617,Item-1617,Sports,273.63
1618,Item-1618,Clothing,248.2
1619,Item-1619,Sports,250.22
1620,Item-1620,Toys,440.8
1621,Item-1621,Books,207.91
1622,Item-1622,Books,322.37
1623,Item-1623,Electronics,407.9
1624,Item-1624,Clothing,472.82
1625,Item-1625,Electronics,190.1
1626,Item-1626,Electronics,413.05
1627,Item-1627,Home,16.6
1628,Item-1628,Electronics,219.15
1629,Item-1629,Sports,80.8
1630,Item-1630,Food,34.28
1631,Item-1631,Sports,401.49
1632,Item-1632,Food,261.89
1633,Item-1633,Clothing,300.71
1634,Item-1634,Clothing,295.72
1635,Item-1635,Food,56.42
1636,Item-1636,Sports,456.79
1637,Item-1637,Electronics,98.77
1638,Item-1638,Sports,94.22
1639,Item-1639,Toys,358.12
1640,Item-1640,Food,352.12
1641,Item-1641,Food,101.03
1642,Item-1642,Electronics,483.78
1643,Item-1643,Books,481.24
